Samples.ID	Samples	BTC_ID	B2M	B4GALT1	CLTC	E2F4	GAPDH	POLR2A	SDHA	TBP	TCL1A	AKR1C3	AQP1	ARC	BEX1	BMP2	CCL2	CD163	CD44	CDH4	CDK4	CDKN2A	CDKN2C	CFI	CHI3L1	CLEC2B	COL1A2	COL6A3	CYB5R2	DARC	DENND2A	DLL3	DNM3	DPYD	EDNRB	EGFR	EMP3	FABP5	FABP7	G0S2	GATM	GPNMB	GRIA2	GRIK1	HGF	HP	IGF2BP3	IGFBP2	IGFBP6	IL8	SEL1L3	LGALS3	LOC390940	LTF	MDM2	MET	MGMT	MMP7	NCAM1	NNMT	OLIG2	OMG	PDGFA	PDGFRA	PDPN	PI3	PLA2G2A	PLAT	PRKCZ	PROM1	PTEN	PTGDS	PTX3	RGN	RTN1	S100A4	S100A9	SAA2	SEC61G	SERPINA1	SLC4A4	SOCS2	SOX9	SPRY2	SRPX	STEAP3	TAGLN	TCF12	TIMP1	TMEM100	TUSC3	VEGFA	EGFREX30	EGFRVIII	EGFRVII	PDGFRAD89	PDGFRADCt	KIAABRAF16.915.9	KIAABRAF16.11	HOXA5	NPTX2	DYRK3	CYP27B1	CTDSP2	AVIL	FAM119	CHIC2	MDM4	REN	SOX13	GOLT1A	CAPZA2	KRIT1	CDK6	SAMD9	SAMD9L	SOX2	PIK3CA	RHOB	DDX1	MYCN	LAPTM4A	NAG	RDH14	HS1BP3	GEN1	CEP170	AKT3	ZNF238	SDCCAG8	WT1	HIPK3	CCND2	DYRK4	CDKN2B	FAF1	RERE	ENO1	H6PD	SPSB1	KPNA3	RB1	PHF11	CAB39L	SETDB2	PARK2	NF1	EVI2B	ANGPTL4	CA9	EGLN3	GLUT1	PDK1
TS1162E.120511	TS1162E.120511	NA	169571.416224998	6371.65318316948	1418.91521127079	317.041342271201	27685.9368610273	2100.82423355866	967.630952261917	281.451101024444	1	695.721509136695	70.7568728436435	50.8263377454596	159.020671135601	5.27082894961083	37061.8300150729	4649.08550682645	4948.04353329921	23.7777543979244	613.152149444218	72.1804824935138	181.798425533525	6.6944385994811	115030.083319168	1115.68635584843	6108.28539794348	4105.266620576	243.013640477947	1	177.527596583914	12.3888771989622	210.270618530931	2200.47690904958	318.464951921071	171.833157984433	1665.19968069835	4690.37018667269	677.214583688381	4671.86326122437	2115.06033005736	80079.042805203	231.624763278985	18.0833157984433	1316.41531648013	1	345.513535268607	221.659495729893	853.742180272295	69979.9559490233	455.131478308618	9428.14310144096	164.715109735082	1	1633.88026840121	601.763272245256	469.367574807321	5.27082894961083	769.749210929949	1750.61625969057	660.131267889938	196.034522032228	186.069254483136	4556.55087958488	3955.78760733963	1	1	692.874289836954	92.1110175916976	1	2473.80996182467	2167.73388710256	2688.77501895508	55.0971666950705	922.075443466068	16782.5105526708	6317.55601647441	1	1793.32454918668	2211.86578624854	231.624763278985	205.99978958132	254.402517676909	504.957816054078	550.513324849926	5030.61289299168	6069.84793739698	1485.8248648147	19132.8900846066	130.548478138195	1021.72811895699	593.221614346035	318.464951921071	1	1	18.0833157984433	2906.58729538523	1	1	1	72.1804824935138	225.930324679504	12.3888771989622	2408.32391793064	42.284679846238	213.117837830671	245.860859777687	385.374605464974	1	268.638614175612	1	1831.76200973317	1014.61007070764	207.42339923119	526.311960802132	504.957816054078	151.902622886249	808.186671476446	109.194333390141	1229.57512783805	30.8958026472758	10844.6347030619	596.068833645775	557.631373099278	618.8465880437	260.09695627639	2811.20544884392	788.256136378262	12.3888771989622	1874.47029922928	1	580.409127497202	801.068623227095	270.062223825482	976.172610161139	883.637982919571	855.165789922165	4512.4189804389	792.526965327873	311.34690367172	960.512904012566	1319.26253577988	1053.04753125413	391.069044064456	416.69401776212	18.0833157984433	974.749000511268	2794.12213304548	NA	NA	NA	NA	NA
TS1182E.120511	TS1182E.120511	NA	139195.129851959	6633.48579407516	1444.0229562186	253.924211418597	59058.8033662423	1748.88696105352	881.718236189756	328.446523711576	1	247.149455755598	5.51650377533208	66.4893047423152	1019.47160133738	281.023234070589	59474.3217135728	2430.87903112866	5926.65295323569	294.572745396585	6387.33633831956	276.506730295257	771.06389369412	344.254286925238	251229.264250959	897.525999403418	1091.7356617427	84.5553198436435	601.695002119167	84.5553198436435	75.5223122929793	3.25825188766604	567.821223804176	1355.95113259962	841.069702211767	351.029042588236	2268.2848952167	7161.91673578901	15829.0874806513	14688.6702773799	3751.95638541329	10567.3605823894	341.996035037572	25.8407707643264	256.182463306263	1	816.228931447441	1708.23842707553	57.456297191651	108250.304235272	1459.83071943226	11262.9021637905	141.011617035295	486.524155848199	1351.43462882429	653.634795535486	152.302876473625	16.8077632136623	3959.71555907857	1362.72588826262	1676.6229006482	73.2640604053133	314.89701238558	922.366770167744	22779.9867908873	2828.33136335788	1	4160.69997708085	373.611561464897	5.51650377533208	938.174533381407	2595.73141892828	4366.20089885846	71.0058085176473	1525.32002417458	18674.4848591105	9027.23279500116	19.0660151013283	3582.58749383834	1764.69472426718	707.832840839471	1001.40558623606	120.6873500463	1344.65987316129	1297.23658352031	1751.14521294118	190.693158563947	2017.61893568577	38133.8413751288	213.275677440608	1466.60547509526	4284.90383090248	730.415359716131	1	1	1	524.914437938521	1	1	186.176654788615	159.077632136623	131.97860948463	143.269868922961	1428.21519300494	1	1489.18799397192	183.918402900949	576.85423135484	1	283.281485958255	1	1800.82675446983	1678.88115253587	520.397934163189	1017.21334944972	820.745435222773	1204.648256126	904.300755066416	152.302876473625	1579.51806947856	3.25825188766604	8763.01732414424	631.052276658825	698.799833288806	366.836805801899	398.452332229223	2891.56241621253	825.261938998105	52.9397934163189	1649.52387799621	1	644.601787984821	3230.30019936244	71.0058085176473	976.56481547173	1028.50460888805	624.277520995827	8516.86786838864	755.256130480458	240.3747000926	1310.7860948463	1620.16660345655	1100.76866929336	597.178498343835	242.632951980266	10.0330075506642	990.114326797726	2218.60335368805	NA	NA	NA	NA	NA
TS1194E.120511	TS1194E.120511	NA	314182.943166412	12021.1534984511	1414.20688093448	218.112788970382	27053.2535057096	2108.96780563971	1891.85501666932	340.485451844597	1	107.582641858187	1	79.9501050801388	372.065493876652	4.94750525400694	45839.4310095286	1185.25157620208	7967.065602586	36.5275472860625	423.383062178743	91.7926208421596	28.6325367780486	12.8425157620208	438004.340468848	2302.39556308605	1	1	182.585241684319	16.7900210160278	1	4.94750525400694	245.74532574843	4059.03540111913	178.637736430312	1	2630.03849916862	17397.6556544086	131.267673382229	1347.09929161637	3170.84671896757	168895.012292687	376.012999130659	1	56.2650735560971	1	87.8451155881527	24.6850315240416	139.162683890243	45109.1425375373	1733.95480650905	22509.6749583476	44.4225577940763	1	2120.81032140173	1	573.388261831006	1	904.978703167589	1	703.655935213235	226.007799478396	20.7375262700347	332.590441336583	9328.9549152184	1	1	64.160084064111	103.63513660418	1	1587.89711211079	2251.07799478396	964.191281977693	12.8425157620208	956.296271469679	42657.741774799	4122.19548518324	1	1781.32486955713	3459.01460251008	1	16.7900210160278	1	529.96570403693	72.0550945721249	7185.45956229263	52.3175683020902	1524.73702804668	13248.8276324473	1	1	383.908009638673	8.89501050801388	1	1	1	56.2650735560971	1	1	1	123.372662874215	151.005199652264	16.7900210160278	1248.41166026619	1	289.167883542507	174.690231176305	439.17308319477	1	502.333167258881	1	2081.33526886166	999.718829263756	482.595640988847	849.713629611492	877.34616638954	115.477652366201	920.768724183617	64.160084064111	1169.46155518605	28.6325367780486	12056.6810457372	533.913209290937	624.705830133096	707.603440467242	210.217778462368	3830.08009638673	514.175683020902	44.4225577940763	2582.66843612054	1	889.188682151561	1031.29887129581	565.493251322992	2053.70273208361	786.553545547381	604.968303863062	8271.02350714454	877.34616638954	628.653335387103	1390.52184941044	1070.77392383588	1240.51664975818	403.645535908708	494.438156750867	16.7900210160278	1023.4038607878	6917.02920502016	NA	NA	NA	NA	NA
TS1200E.120511	TS1200E.120511	NA	135496.204683238	2872.41070027439	1351.32801009574	278.988619174995	49930.3514749663	1898.42600508141	1369.08649682436	380.075389784083	1	140.335818947663	20.8075428896188	277.622581734331	1252.29029564764	200.441466336851	25732.3642510555	4026.71233763493	3368.28229123519	485.943291435494	887.558298990523	16.026411847297	464.08669238488	371.196146419772	144875.417750833	634.158353747469	148.532043591643	5.09811232199009	279.671637895326	3.73207488132673	189.513166811544	87.0603587617919	271.475413251346	2476.25984248202	9344.01307541708	16076.5286017265	895.754523634503	8483.40948779916	14025.4233845704	1757.04112997275	4391.44433429205	36743.3090415225	1963.31278351292	1037.13939874316	61.105647389188	2.36603744066336	625.962129103489	2756.297517818	93.8905459651088	66536.5856223905	1587.6524873305	26668.7829166302	491.407441198148	50.8603665842128	1983.80334512287	493.456497359143	143.750912549322	166.973549040599	3342.32757986259	520.094227452078	1253.6563330883	435.39990613095	383.490483385742	1159.39974968253	8934.8848619384	61.7886661095197	113.698088854728	408.762176038014	147.849024871312	32.4188611352574	1750.21094276944	2899.73144908766	1502.95816600937	266.011263488693	1082.21863428505	13299.3744848578	1250.92425820698	15.3433931269653	30537.4009485888	1117.05258902197	4219.32361676847	1845.15054489554	1065.14316627676	2542.51265835419	1863.5920503445	2698.92394531014	204.539578658841	3306.81060640534	13677.7668559216	416.275381961663	15.3433931269653	6323.02127539005	554.928182188994	4297.87076960661	63.1547035501831	1	718.852675068598	1	1	80.2301715584751	16.026411847297	985.229975997954	34.4679172962524	1244.09407100366	29.003767533599	270.109375810683	153.996193354297	556.977238349989	1	850.675288092612	13.977355686302	1632.04870415206	1366.35442194303	369.147090258777	619.814960620504	1083.58467172572	1667.5656776093	758.467760847835	112.332051414064	1431.24120037454	55.6414976265346	8809.20941739737	836.331894965647	623.230054222162	567.905537875296	147.849024871312	2959.15407775651	441.547074613935	28.3207488132673	2207.15046667133	1	525.558377214732	7629.63608738456	128.041481981693	121.894313498708	1248.87520204598	593.177230527568	5506.81390459369	686.750795213009	528.97347081639	1384.11290867166	1592.43361837282	942.88281533739	522.826302333405	424.471606605643	72.0339469144949	1054.89788547179	1612.92417998277	NA	NA	NA	NA	NA
TS1200P.120511	TS1200P.120511	NA	98564.7786029598	2960.52412337739	1340.86444999775	275.869251139245	59513.6410522165	2032.47095286424	1429.53195036525	389.166612719938	1	49.2745279778603	2.97038889705552	227.594723161385	952.697837277817	186.216556323219	22554.0713156975	4135.86110047101	3798.92459907452	866.985920255902	752.703364226682	9.86675003674985	737.925447498765	548.768113381435	265464.599739151	454.18944632277	69.9636113969433	1	264.046917756912	1	316.262223528883	172.42383404383	324.143779117106	2923.08673433334	9624.37937321917	24832.8260751422	1226.58189396853	10367.2159874091	25067.3023538918	1355.64236672567	6916.07983421635	24849.5743807672	2295.51787062115	1540.85892304889	19.7186945220275	1	772.407253197237	2441.32664900326	57.1560835660824	34881.8094501254	1322.14575547573	24882.0857975686	538.916168896157	70.948805845471	1716.22353488683	245.328223234885	123.164111617442	526.108641065297	4359.50024028681	400.988946102271	1891.58814672477	751.718169778154	504.434363197686	1139.88478249809	10913.998906342	42.378166838166	87.6971114704429	823.63736452068	130.060472757137	17.7483056249719	1512.28828404159	4178.22446175771	1886.66217448213	319.217806874467	600.983419153406	10072.6428472993	1253.18214407878	1.98519444852776	31480.9182138075	1007.86872639537	7864.82208814859	1996.01875826872	1967.44811926141	2950.67217889212	3170.37054091381	2398.96328771657	290.647167867162	4632.399102529	7731.82083759734	200.994473051135	13.8075278308609	5260.95316068972	1008.8539208439	9716.98765138078	149.764361727692	1	671.917419447405	1	1	84.7415281248597	8.88155558822209	543.842141138796	26.6150556617218	1374.3610612477	31.5410279043606	281.780417830412	132.030861654192	668.961836101822	1	888.660198123512	8.88155558822209	1796.02428521758	1598.98539551203	604.924196947517	396.062973859632	525.123446616769	2069.9083419083	636.450419300406	148.779167279164	1407.85767249764	14.7927222793887	9731.76556810869	954.668226174873	541.871752241741	521.182668822658	223.653945367274	2639.35073315734	486.700863124186	27.6002501102495	2049.21925848922	1	468.967363050686	12172.092217112	95.578667058665	58.1412780146101	1377.31664459328	576.353557940212	5219.57499385155	720.191947425265	308.380667940661	1314.26419988751	1610.80772889436	935.949531652845	522.167863271186	268.972889999551	79.8155558822209	1231.50786621117	1209.83358834356	NA	NA	NA	NA	NA
X1210.1	X1210.1	1210.1	152830.978038784	2812.23371113436	1656.88522253402	516.964236006977	108747.747947783	3437.90462855146	1194.06016033507	599.244247064568	1	384.973384935425	31.8550041465966	206.700027643978	1770.02023773821	743.234266415353	8498.12530859331	17456.3615124885	6449.6958666387	218.69919592321	1014.07263614659	2.71416689703315	184.415857982547	3825.30634728095	216322.005737995	3530.46964099125	2716.24036490051	283.837538010469	218.69919592321	618.100082931933	510.107568418845	38.7116717347292	312.978375260033	4591.53895025477	892.366786457237	904.365954736469	1444.32852730191	6917.66342952875	7469.62517037342	1576.31937837346	4108.14388529142	7454.19766830012	391.830052523558	124.420016586387	931.792625088999	798.087607120414	693.523426401391	9003.80454321809	6610.82755495981	16815.2630929981	3139.63958846769	18567.141661766	443.255059434552	20783.5594596299	2702.52702972424	1864.29941707503	348.975880097729	7629.0426917975	1991.14776745548	6674.25173015004	585.530911888303	78.1375103664916	275.266703525304	1464.89853006631	20132.1760387573	20816.1286306735	218.69919592321	3225.34793331935	110.706681410121	201.557526952878	2285.98447374519	14180.5885722582	9379.20709366835	424.399223567187	592.387579476436	3035.07540774867	3362.481285082	7121.64929027569	5080.07651590922	858.083448516574	2261.98613718672	556.39007463874	1720.30939772425	1775.16273842931	5011.50984002789	4877.8048220593	4588.1106164607	2815.66204492843	104959.43910534	117.563348998254	438.112558743452	18728.2733500871	1279.76850518673	1	1	1	981.50346510296	1	1	62.7100082931933	148.418353144851	954.07679475043	57.5675076020939	3352.1962836998	201.557526952878	367.831715965094	335.262544921464	510.107568418845	1	580.388411197204	9.57083448516574	1926.00942536822	2525.96783932983	400.400887008723	612.957582240834	676.38175743106	1632.88688597556	1188.91765964397	638.670085696331	1936.29442675042	1	12012.1674475113	888.93845266317	847.798447134375	779.231771253049	398.68672011169	4106.42971839439	909.508455427568	57.5675076020939	2939.08206151481	78.1375103664916	1180.34682515881	1895.15442122163	47.282506219895	60.9958413961601	280.409204216403	786.088438841181	10256.8605449493	1164.91932308551	1360.33434934729	1130.63598514484	1295.19600726003	511.821735315878	875.225117486905	144.990019350784	57.5675076020939	779.231771253049	1091.21014651308	NA	NA	NA	NA	NA
X1216.1	X1216.1	1216.1	127735.558539879	1050.94034132726	1309.01920220507	480.649004850945	88501.9065407258	4523.04521108817	1339.23331274686	800.415008084908	2.25892127257466	13.5892127257466	192.356033431348	451.06435494544	2470.37407615519	208.722009974819	1132.77022404462	1828.32422714212	2778.18032729969	622.907108651881	1231.59554394173	2.88838190886199	2490.51681651639	440.992984764843	31771.7666953303	2644.73467240678	697.183463733786	113.043993259145	116.191296440581	33.1024924506538	777.124964542277	287.404589510735	213.12823442883	1533.10718872336	4104.4538879571	12886.6886854379	859.584307895916	6011.7196159077	23226.8385577299	532.894237662793	3745.66132527332	1711.87400942896	3678.30903719058	323.283845779112	241.45396306176	449.175973036578	2148.71969101237	5573.61501305172	305.658947963067	366.716629682938	597.728683200388	8138.0376452863	138.222418710638	9714.83653918606	889.168957801421	244.601266243196	53.2452328118483	19.2543584523325	4432.40287946279	5165.09506010125	1443.72377837056	12.9597520894592	1207.04657912652	7818.90110268862	7597.96041935177	19.2543584523325	30.5846499055045	2449.60187515771	21.1427403611945	619.130344834157	2408.05747316275	244.601266243196	413.926177404488	405.743189132752	1204.52873658137	1918.96655876749	256.561018332656	74.6468944456175	67466.5909972759	166.548147343567	2972.05420327619	2902.81353328459	4563.96015244685	2205.37114827823	2189.63463237104	874.691363166812	2328.74543299054	12070.2782401732	7549.49195035765	128.15104853004	65.8344455375949	46565.3505693552	22519.3248025429	1	140.740261255787	87.8655678076514	5142.4344771949	1	1	218.163919519128	68.9817487190315	459.247343217175	59.5398391747216	3282.37829696585	339.020361686296	511.492576029024	393.783437043293	1226.55985885143	1	434.69837840197	6.03568509029863	1842.17236114044	3347.21274250344	1431.7640262811	1477.71465273007	1227.18931948772	3063.95545617414	1312.79596602279	275.444837421275	2822.24257183981	154.588395254108	12048.2471179032	1224.04201630628	914.976843889201	422.109165676223	804.821232538919	4315.95266174964	1162.98433458641	226.976368427151	2342.59356698886	1	672.63449891858	6251.54411833317	47.5800870852623	9.8124489080226	2211.6657546411	1474.56734954864	14443.9742996128	960.298009701889	234.529896062599	1827.69476650583	2816.57742611322	1155.43080695096	905.534934344891	381.194224317547	64.5755242650202	1833.35991223241	522.822867482196	NA	NA	NA	NA	NA
X1221.1	X1221.1	1221.1	43288.7057178437	760.433433646381	2038.64492443261	528.424358092174	38014.462136922	3437.90462855146	2937.860223475	1195.63058158036	1	2782.22680633305	168.161818411727	375.673041267664	13182.2858018282	3386.02682283748	241.655376506538	62.9651568250368	541.39380952067	224.362774601877	1372.87975110314	47.1136050790972	192.659671109998	65.8472571424804	204.188072379772	207.070172697215	29.8210031744357	1	32.7031034918793	52.8778057139843	588.948464758489	19765.0029268693	2594.89028569922	172.484968887893	42645.9973470538	6575.07082408879	1	296.415282537966	2064.5838272896	47.1136050790972	14830.8471834059	39.9083542854882	28006.3687845992	97.5503606343597	71.6114577773675	5118.16911362106	1	1	41.34940444421	123.489263491352	257.506928252478	266.153229204809	8.20525079360893	3.88210031744357	1116.37282285066	26.9389028569922	514.013856504956	1	32816.5942144125	75.9346082535329	29081.3922030056	6628.38967996149	67.2883073012022	7880.66226789073	146.5460660309	1	1	67.2883073012022	721.525079360893	97.5503606343597	6266.68609012233	3726.11466029582	25.4978526982704	196.982821586163	3011.35378156981	171.043918729171	490.957053965407	1	2648.20914157192	39.9083542854882	13637.6576519843	532.747508568339	3537.33708950326	563.009561901497	3045.93898537913	124.930313650074	303.620533331575	31172.355983311	111.960862221578	12412.7650170707	1806.6358488784	770.520784757434	11801.7597497727	1	51.4367555552625	83.1398590471418	5265.15622981069	1	1	1	84.5809092058636	191.218620951276	8.20525079360893	3551.74759109048	67.2883073012022	348.29308825195	584.625314282323	2623.71128887365	2.44105015872179	1369.9976507857	1	2746.200552365	6220.57248504323	231.568025395486	195.541771427441	142.222915554735	7896.51381963667	3122.31464379139	1529.95421840382	4103.66980188093	1008.29406094653	12369.5335123091	1939.2124634808	1221.56948443735	652.354671742247	313.707884442628	8066.55773836584	4844.36958346392	629.297869202699	5005.76720124076	1	1038.55611427969	10026.3859542275	9.64630095233072	626.415768885255	2738.99530157139	3953.80058537386	7615.50903868592	1112.0496723745	524.101207616008	2762.05210411094	2315.32655490719	431.873997457814	2653.97334220681	531.306458409617	153.751316824509	3750.61251299409	681.175674916683	NA	NA	NA	NA	NA
X1223.1	X1223.1	1223.1	131727.855088588	1072.89728181055	1820.50679901537	496.16993996683	96704.7765111691	4358.4954717081	1727.2983397275	680.645015640746	1	61.1971299567518	22.3602719201377	3164.26208708222	3189.50604480602	86.441087680551	616.564199880333	2772.00982091241	3748.75680053326	428.205438402755	1010.75830895197	1	1583.60196499202	4381.79758653007	485535.515487946	542.774169610767	599.087613763857	100.033987993366	210.719033397716	70.9063444659053	2573.94184492568	76.7318731713975	500.053625770491	4603.16767733877	3917.69713299253	6018.77115277335	1265.13972909179	20211.700922254	24932.3210166044	911.7243209586	19722.3565109926	1657.39199526159	1915.65710120507	1024.35120926478	2496.26812885245	234.021148219685	1968.0868595545	4488.59894613076	7376.11934115301	1676.8104242799	1882.64577187395	19431.080075718	589.378399254703	3405.05060690922	1869.05287156114	1904.00604379409	68.9645015640747	206.835347594055	5469.22961155526	692.296073051731	3653.60649834355	783.562689437774	1045.71148118492	8.76737160732282	27256.7069700958	418.496223893601	251.497734336161	3707.97809959481	90.3247734842124	1348.63897387051	2935.12462466619	389.368580366141	713.656344971869	480.635196752184	6477.0460776054	938.91012158423	1020.46752346112	127.219788618996	18300.9275068526	601.029456665688	18805.8066613285	769.969789124959	6327.52417416443	5954.69033701294	8294.61103371894	3067.16994199068	1375.82477449614	5583.79834276328	39779.651844002	57.3134441530904	232.079305317854	26961.5468490175	7259.60876704317	37.8950151347834	28.1858006256299	1	1	1	1	34.011329331122	973.863293817183	517.530211886967	1	3436.12009333852	311.694864292913	228.195619514192	263.148791747145	795.213746848758	1	1241.83761426982	1	3575.93278227033	4436.16918778133	1335.04607355769	1624.38066593047	2636.08081778427	4572.09819090948	2527.33761528175	777.737160732282	2603.06948845314	57.3134441530904	13877.4093764822	1096.19939663252	835.992447787203	758.318731713975	329.171450409389	4824.53776814747	1566.12537887555	158.289275048287	3385.63217789092	1	1080.66465341787	11156.8874710174	39.8368580366141	26.2439577237992	2663.2666184099	1674.86858137807	10547.1487998426	2028.28398951126	533.064955101613	1300.09290132474	1546.70694985724	1061.24622439956	835.992447787203	224.311933710531	20.418429018307	1606.90407981399	1874.87840026663	NA	NA	NA	NA	NA
X1230.1	X1230.1	1230.1	122774.458081139	1726.84040842957	1518.79670123765	369.944505364992	135266.304125288	2728.11480215623	2489.32571951722	772.708923721775	1	75.8137469212345	597.460283673404	1123.20620381852	2162.39989392991	944.883026225437	4417.0607600493	2060.94015495454	6731.16268536639	913.112804930119	736.839319033512	1	1587.46137306946	1110.90805363968	54164.1030792773	1583.36198967652	450.907327375643	254.136924514314	41.9938339294435	121.931810091858	1240.03863051743	410.938339294435	232.615161701356	1545.44269329179	4823.92456179903	86633.269243093	2101.93398888398	6204.39191937304	13286.0767306844	1470.62894637055	10750.6081021483	4037.86779620195	2904.38828805284	1294.35546047394	127.056039333039	219.292165674287	1259.51070163392	2171.62350656404	247.987849424897	24338.0143580624	691.746101711124	17777.9760835032	979.727785065464	2437.05858125718	1201.09448828446	245.938157728425	174.198948351899	3101.15869091417	8379.11480933002	6225.913682186	2265.90932460176	292.056220899049	1251.31193484803	2597.95937943025	20279.6247990475	389.416576481478	1282.05731029511	1273.85854350922	115.782735002442	119.882118395386	3536.71817641451	801.404607472385	3494.69949663683	741.963548274692	2516.9965574196	1611.03282757889	1042.24338180787	984.852014306645	134920.931074433	294.105912595521	3823.67501392061	4069.63801749727	7746.78492096836	2457.5554982219	2202.36888201112	2580.53700001023	17614.0007477854	5554.63965159136	8463.15216888538	157.801414780122	382.242655543825	132545.338398222	112616.186033423	116.807580850678	686.621872469943	17.3975335717774	1769.88393405549	1	1	59.416213349457	85.0373595553592	858.795974973606	64.5404425906375	3898.48876084184	235.689699246064	560.565833136904	438.60917719681	1359.94559476105	1	605.659050459292	10.2236126341248	2101.93398888398	3969.20312437013	774.758615418247	522.646536752169	1157.02611681031	3369.66830315202	2273.08324553941	1340.47352364457	2378.64236790773	56.3416758047488	12812.5979487993	1486.00163409409	718.392093765262	725.566014702914	232.615161701356	4505.19750299761	1557.74084347062	139.354189511872	3481.37650060976	1	1034.04461502198	11534.6151760489	61.4659050459292	37.8944505364992	2842.89753715867	1674.57327016953	15037.5382853199	1441.93326261994	1029.94523162903	1790.38085102021	2307.92800437944	1037.11915256669	896.715271358341	360.720892730867	89.1367429483036	2478.05241518663	761.435619391178	NA	NA	NA	NA	NA
X1232.1	X1232.1	1232.1	37721.2048030925	338.812345919812	1678.32307665204	464.024644021364	104203.717915929	4699.06976835198	2205.25816449607	1450.07149157109	1	80.5619810853611	184.905562836654	1335.29355164466	7470.69615862071	175.775499433416	37.5202536129526	1150.08369403612	448.37310675867	363.593946585744	1333.98925687277	1	2982.6178485432	410.548558373826	6309.87381163757	1868.75011334815	200.557100099348	2.30429477189117	50.5632013318643	273.597607325254	1506.15616676241	1611.80404328559	2057.87285527237	310.117860938206	1836.14274405087	564.455341456984	175.775499433416	5512.94970601207	27303.8024599978	932.266467130292	4663.85380951092	2417.85821231433	20492.7751611821	29.6944849816056	285.336260272274	16.651537262694	4223.0021766117	18095.4813704461	225.33870076528	188.818447152328	927.049288042728	2340.90482077275	284.031965500383	3.60858954378233	1279.20887645334	41.4331379286261	141.863835364246	75.3448019977964	18278.0826385109	203.165689643131	9513.22177140227	1340.51073073223	333.595166832247	138920.131859356	1182.6910633334	1	1	17649.4125584594	765.316736328223	9804.079505534	3428.68666052998	1504.85187199051	109.256466066967	666.190333664494	1121.38920905451	410.548558373826	158.819667398831	2.30429477189117	5502.51534783694	11.4343581751293	902.267687376795	3358.25474284786	5799.89455582812	1284.42605554091	884.007560570319	255.337480518777	1902.66177741732	12993.0802228079	8199.79693610787	478.371886512167	2437.4226338927	66105.2676289881	864.443138991952	1	1	85793.5972106852	89431.2753294897	3.60858954378233	1	1	456.198875390017	473.154707424602	66.2147385945583	4464.29670941157	234.468764168519	358.376767498179	5665.55219432333	2274.3857874063	1	2473.94288750565	3.60858954378233	2136.13054158584	4761.67591740275	906.180571692469	586.628352579133	119.690824242096	6603.34013531308	3609.98363382286	555.325278053745	2981.31355377131	503.153487178099	6695.94506411735	1813.96973292872	1105.73767179182	494.023423774861	1116.17202996695	9725.82181922053	3371.29769056677	1140.95363063288	2605.67665946666	1	436.634453811649	26223.8463888719	102.734992207511	92.3006340323816	3986.9248228994	5875.54365259781	19273.2595494639	1125.30209337018	362.289651813853	3531.72594750939	2124.39188863882	317.943629569553	1624.8469910045	255.337480518777	77.9533915415788	4502.12125779641	308.813566166315	NA	NA	NA	NA	NA
X1233.1	X1233.1	1233.1	108091.114165835	3385.65847221032	1725.74464973493	475.610584466066	94470.5243255522	3105.54036952287	1819.93283273464	962.453400490535	1	311.698681583455	1508.01092799534	486.619592868629	4526.92567660939	213.840829116225	20773.7756324813	11818.5589085739	7122.60521330266	315.368351050976	1382.01894294378	234.635622765512	2531.84870943374	2733.6805301474	185006.162981922	3066.39722853598	7763.57414696302	164.91190288261	374.083062531314	447.476451881737	1218.10704006117	289.680664778329	502.521493894554	4174.63740772736	1883.54043683834	1567.94886263152	1591.19010259249	18136.5065084894	9797.79425512557	2369.16002970697	5249.85056171105	7211.90050367901	114.759753493155	190.599589155258	3768.52731998836	2163.65853952578	1204.65158534693	4263.93269810371	2148.9798616557	26137.6091708413	1263.36629682727	9801.46392459309	651.75471890708	79511.7283527802	1441.95687757996	1915.34423889019	557.566535907371	1231.56249477542	7454.09868853541	7249.82042151006	389.984963557239	551.450420128169	402.217195115643	4760.5612993749	12349.4377582086	2436.43730327819	14788.5447309543	4084.11889419517	237.082069077192	853.586539620742	4323.87063273989	611.388354764347	4317.75451696068	2508.60746947277	2117.17605960385	3301.25607445733	2632.15300821265	2334.90978134344	8158.67522629946	733.710670348385	1619.32423517682	1658.46737616371	4586.86361124557	1575.28820156656	1718.40531079989	6619.86049625227	2648.05490923857	3587.49029292398	45389.918420613	515.976948608798	146.563555545005	35545.4184624096	2588.11697460239	1	10.785785246723	43.8128104544131	3126.33516317216	1	1	1421.16208393068	129.438431363239	1296.39332203496	130.66165451908	5704.88957568367	621.17414001107	487.842816024469	788.755712361202	1024.83778143839	1	1489.66258065774	13.2322315584038	3496.97177939179	5849.22990807283	629.736702101953	1997.30019033149	2215.03391207108	3625.41021075503	2174.66754792835	1548.37729213807	3260.8897103146	294.57355740169	20604.9708369753	1292.72365256744	1314.74166937256	1298.83976834664	723.924885101662	5693.88056728111	2148.9798616557	320.261243674338	4677.38212477776	14.4554547142441	1372.23315769706	3881.06385032567	80.5095051296244	1629.11002042354	3259.66648715876	1815.03994011128	18372.5885775666	2173.44432477251	915.970920568601	1309.8487767492	1030.9538972176	530.655626478882	719.0319924783	304.359342648413	92.7417366880281	2173.44432477251	1505.56448168366	NA	NA	NA	NA	NA
